255	255	253	254	254	64	32	127	255	255	254	143	64	16	0	0	254	254	222	32	0	190	191	191	254	222	64	63	254	254	255	255	254	143	16	206	255	255	255	255	254	127	206	254	255	255	255	255	254	0	254	254	254	254	255	255	238	111	222	0	0	222	255	255	159	48	16	16	0	64	238	254	48	16	143	206	190	48	143	254	0	95	255	255	255	127	127	254	0	127	255	255	255	127	95	254	0	127	255	255	254	32	190	253	190	64	255	255	159	48	238	254	254	79	0	1	1	159	255	255	254	206	48	1	254	254	255	255	
222	64	127	127	127	127	127	127	191	0	0	0	0	0	0	0	191	95	191	191	190	174	95	1	95	128	255	255	254	254	64	80	64	254	255	255	254	254	48	127	254	254	255	255	254	127	48	254	255	255	255	255	238	95	190	254	255	255	255	255	191	48	222	254	255	255	253	254	64	127	255	255	255	255	254	206	16	222	255	255	255	255	254	159	32	254	255	255	255	255	254	0	191	254	255	255	255	255	222	16	206	254	255	255	255	255	127	64	254	253	255	255	254	191	32	159	255	255	255	255	254	0	0	254	255	255	255	255	
255	255	255	255	254	222	0	32	255	255	255	255	222	79	1	32	255	255	254	254	128	0	95	143	255	255	254	222	64	159	64	254	255	255	254	95	32	143	0	255	255	255	159	16	222	190	0	255	254	238	1	79	255	191	0	254	254	63	79	254	255	191	64	254	222	79	254	254	254	143	127	254	63	95	127	127	127	1	95	190	0	0	0	0	0	0	1	0	175	127	127	127	95	32	127	190	255	255	255	255	190	64	255	255	255	255	255	255	48	64	255	255	255	255	64	0	0	1	0	127	255	255	111	64	48	1	0	127	
254	254	190	1	0	0	48	238	254	222	143	63	64	32	16	207	254	127	48	254	254	222	16	206	222	95	64	254	254	254	190	238	127	64	206	254	254	254	255	255	127	95	206	64	63	159	255	255	95	32	64	64	64	32	206	254	63	0	63	254	254	127	48	237	0	63	159	253	254	190	64	95	0	127	254	254	254	254	127	64	0	127	255	255	255	255	127	63	0	127	255	255	255	255	127	63	0	127	254	254	254	254	127	64	254	0	64	254	254	127	32	159	254	127	63	127	127	63	95	254	254	254	64	0	1	127	254	254	
255	255	191	0	0	0	0	1	255	255	191	32	63	63	48	1	255	255	190	127	255	255	255	255	255	255	48	222	255	255	255	255	254	254	63	254	254	254	254	254	253	159	64	159	127	127	222	254	254	63	79	111	95	0	127	254	254	63	95	238	222	64	63	254	254	111	255	255	254	95	79	254	254	254	255	255	254	64	127	254	254	254	255	255	254	63	127	255	0	190	255	255	254	63	127	255	32	223	255	255	254	64	127	254	64	254	255	255	63	0	254	254	79	238	254	191	0	191	255	255	222	48	64	32	159	222	255	255	
254	254	222	95	0	0	190	254	254	238	96	111	254	222	0	127	254	191	32	254	255	255	0	127	254	48	127	254	255	255	127	206	222	48	254	254	254	254	255	255	64	64	222	127	127	191	255	255	0	64	127	48	111	16	175	254	0	0	143	222	254	159	32	206	0	0	175	253	255	255	95	16	0	111	254	254	255	255	127	16	0	127	255	255	255	255	79	64	48	126	255	255	255	255	64	64	190	64	238	254	254	254	64	64	238	48	96	254	254	190	32	238	254	111	48	159	191	32	79	254	254	254	159	64	16	48	238	254	
254	0	127	127	127	127	127	127	190	0	0	0	0	0	0	0	0	80	255	255	254	254	80	159	0	254	255	255	254	190	127	254	190	254	255	255	254	48	190	254	254	254	255	255	190	0	254	254	255	255	254	254	64	254	255	255	255	255	254	159	64	254	255	255	255	255	254	127	175	254	255	255	255	255	127	63	238	254	255	255	255	255	127	64	255	255	255	255	255	255	127	127	255	255	255	255	255	255	0	127	255	255	255	255	255	255	0	127	255	255	255	255	255	255	0	127	255	255	255	255	255	255	0	127	255	255	255	255	
254	254	143	0	0	0	190	253	254	174	64	64	32	0	0	222	206	80	255	255	254	95	0	95	238	222	255	255	254	174	0	127	255	255	255	255	253	127	0	127	255	255	255	255	254	63	79	254	255	255	222	143	64	0	190	253	255	255	159	0	0	0	48	254	255	255	255	255	159	63	0	64	255	255	255	255	254	127	1	0	255	255	255	255	255	255	0	0	255	255	255	255	255	255	0	0	222	206	254	254	254	254	0	95	64	48	190	254	238	47	79	254	175	0	0	64	80	127	238	254	254	175	143	191	190	254	254	254	
255	255	254	254	222	95	0	0	255	255	254	143	80	48	206	254	254	254	206	1	32	206	255	255	254	238	0	0	222	254	255	255	254	127	0	206	255	255	255	255	222	32	64	254	255	255	255	255	143	0	143	64	64	64	254	254	0	0	48	159	143	0	127	254	0	0	255	255	254	127	0	143	0	0	255	255	254	143	0	0	0	0	255	255	255	191	0	0	0	0	255	255	255	191	0	64	127	1	159	254	254	190	0	64	191	0	95	254	254	159	0	222	254	158	80	254	222	32	63	238	254	238	111	64	48	64	206	254	
238	95	0	0	0	0	127	127	190	1	0	0	0	0	0	0	190	32	63	63	64	48	0	127	80	222	254	254	254	159	32	190	222	254	255	255	254	127	63	254	254	254	255	255	238	95	63	254	255	255	255	255	191	0	255	255	255	255	255	255	191	0	255	255	255	255	255	255	0	95	255	255	255	255	255	255	0	127	255	255	255	255	254	206	32	190	255	255	255	255	254	158	64	254	255	255	255	255	254	95	79	254	255	255	255	255	254	0	254	254	255	255	255	255	206	0	255	255	255	255	255	255	111	63	255	255	255	255	
254	206	95	0	0	1	175	254	254	64	0	159	254	111	0	95	159	16	0	255	255	255	63	0	127	0	0	255	255	255	63	0	127	0	0	222	254	206	0	0	190	32	0	64	254	48	16	127	254	127	0	0	95	0	111	254	254	254	111	0	0	143	238	254	254	222	48	0	0	0	190	254	254	48	64	159	32	0	32	222	159	0	127	255	174	0	0	127	0	0	127	255	254	206	0	64	0	0	127	254	254	206	0	64	191	0	190	254	254	190	0	159	254	64	64	159	190	48	0	254	254	254	111	63	64	16	190	254	
254	0	0	64	127	127	127	159	190	0	1	0	0	0	0	32	1	95	255	255	254	238	96	174	0	254	255	255	253	190	127	254	190	254	255	255	254	48	190	254	254	254	255	255	206	79	254	254	255	255	254	254	63	254	255	255	255	255	254	159	48	254	255	255	255	255	254	127	190	254	255	255	255	255	254	127	254	254	255	255	255	255	222	127	255	255	255	255	255	255	127	127	255	255	255	255	254	238	0	127	255	255	255	255	253	190	0	127	255	255	255	255	255	191	0	127	255	255	255	255	255	191	0	127	255	255	255	255	
254	254	253	254	190	127	255	255	222	190	190	127	0	127	255	255	159	64	64	32	0	127	255	255	254	254	254	127	0	127	255	255	255	255	255	127	0	127	255	255	255	255	255	127	0	127	255	255	255	255	255	127	0	127	255	255	255	255	255	127	0	127	255	255	255	255	255	127	0	159	255	255	255	255	255	127	0	190	255	255	255	255	254	64	0	191	255	255	255	255	254	0	0	191	255	255	255	255	255	0	0	191	255	255	255	255	255	0	0	191	255	255	191	191	190	0	0	143	238	254	63	63	64	64	0	0	48	63	
254	254	206	17	1	95	254	253	254	222	32	111	254	96	206	254	254	48	111	254	254	238	48	238	254	0	191	254	253	190	0	190	127	64	255	255	255	255	95	16	0	64	255	255	255	255	127	48	0	63	255	255	255	255	111	64	0	63	255	255	255	255	64	64	0	63	255	255	255	255	63	63	0	63	255	255	255	255	63	63	0	111	255	255	255	255	63	64	174	111	255	255	255	255	64	143	190	0	191	254	254	143	0	255	222	32	127	254	254	63	0	255	254	175	16	206	254	32	222	254	254	254	95	48	64	159	254	254	
0	0	0	0	1	95	127	127	0	0	0	0	0	0	0	0	159	127	127	127	127	127	0	32	254	254	254	254	254	191	32	222	255	255	255	255	190	32	95	254	255	255	255	255	127	0	190	254	255	255	254	254	0	80	238	254	255	255	253	159	1	190	254	254	255	255	222	48	0	206	255	255	255	255	174	0	95	254	255	255	255	255	48	1	190	254	255	255	255	255	0	1	254	254	255	255	254	254	0	0	255	255	255	255	254	175	1	111	255	255	255	255	255	127	0	191	255	255	255	255	255	127	0	191	255	255	255	255	
254	254	174	0	0	0	190	254	254	111	32	0	0	0	0	190	238	48	1	64	127	32	0	127	190	0	32	254	254	206	16	1	191	0	127	254	254	254	127	64	1	16	238	206	190	206	254	254	0	32	159	32	0	32	143	254	0	0	0	0	0	0	0	206	1	0	80	254	254	80	0	127	0	48	222	254	254	222	32	0	0	64	255	255	255	255	48	0	79	64	255	255	255	255	0	64	127	0	175	254	254	222	0	64	190	16	48	127	127	0	16	174	254	95	0	0	0	0	96	254	254	254	159	64	48	64	238	254	
255	127	0	0	0	32	127	127	255	127	0	0	0	0	0	0	191	0	64	127	127	79	64	79	191	0	127	254	254	254	254	254	190	0	127	254	254	254	254	254	111	0	48	32	63	63	238	254	16	32	32	0	0	0	47	254	0	0	80	159	127	64	1	159	255	255	255	255	254	158	0	0	255	255	255	255	254	254	79	1	254	254	255	255	255	255	63	0	95	159	255	255	255	255	63	0	0	0	191	254	254	207	32	32	127	0	32	127	190	63	0	127	190	0	0	0	0	0	79	253	254	222	64	0	0	95	238	254	
255	255	255	255	254	254	48	127	255	255	255	255	254	95	0	127	255	255	255	255	159	0	0	127	255	255	255	255	0	0	0	175	255	255	254	159	0	64	0	191	255	255	174	0	95	127	0	191	254	254	64	0	255	127	0	191	254	158	0	143	255	127	0	191	206	32	48	254	255	127	0	191	0	32	238	254	255	127	0	191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	255	254	222	127	32	0	127	255	255	254	254	254	63	0	254	255	255	255	255	254	64	0	254	255	255	255	255	254	111	32	254	
254	254	206	0	0	48	254	254	254	222	48	111	254	127	127	254	254	95	32	254	255	255	0	238	254	64	127	254	255	255	0	191	191	63	255	255	255	255	95	48	127	64	255	255	255	255	127	16	127	64	255	255	255	255	127	32	32	64	255	255	255	255	127	64	0	63	255	255	255	255	127	63	0	63	255	255	255	255	127	63	0	80	254	254	255	255	127	64	206	95	238	254	255	255	111	127	190	0	190	254	254	191	0	190	238	64	95	254	254	48	64	222	254	206	16	127	191	0	190	254	253	254	127	64	48	159	254	254	
254	238	143	0	0	64	206	254	254	80	0	48	64	0	32	238	190	0	111	254	254	175	0	127	127	0	222	254	254	254	32	64	0	32	255	255	255	255	95	0	1	48	255	255	255	255	127	0	63	0	238	254	253	254	127	0	159	0	127	254	254	206	63	0	254	48	0	0	0	0	0	0	254	222	95	64	63	127	127	0	255	255	255	255	255	255	127	16	255	255	255	255	255	255	64	80	254	254	255	255	254	222	0	143	238	238	255	255	238	80	16	222	190	0	127	127	0	0	159	254	222	48	0	0	32	143	254	254	
254	222	95	0	0	159	254	254	254	111	0	0	0	0	0	238	238	0	0	96	127	79	0	127	127	1	111	253	254	238	0	64	191	127	222	254	254	254	0	64	254	254	254	222	191	63	0	159	255	255	255	127	0	0	63	254	255	255	255	127	0	0	16	143	255	255	255	255	254	95	0	95	255	255	255	255	254	222	64	0	254	254	255	255	255	255	127	0	111	127	255	255	255	255	111	0	48	0	190	254	254	222	32	32	190	0	0	143	190	64	0	143	222	32	0	0	0	0	32	254	254	206	96	31	0	95	222	254	
254	206	143	64	32	48	190	254	222	32	80	254	206	32	0	254	191	0	255	255	254	159	0	111	191	0	255	255	254	254	0	64	175	0	255	255	254	254	0	63	254	254	255	255	253	159	0	63	255	255	254	254	206	16	95	254	255	255	254	111	48	64	254	254	255	255	255	255	254	96	16	222	255	255	255	255	254	207	48	95	254	254	255	255	255	255	191	0	127	63	255	255	255	255	191	0	127	63	255	255	254	254	159	0	127	63	255	255	254	222	63	0	174	64	254	254	254	80	32	206	254	111	63	63	63	32	159	254	
254	238	127	48	64	143	238	254	254	80	175	254	254	222	80	254	174	48	255	255	255	255	80	175	95	111	255	255	255	255	143	111	0	127	255	255	255	255	190	64	0	127	255	255	255	255	190	0	32	95	255	255	255	255	159	0	127	32	255	255	255	255	64	0	222	0	127	238	222	96	111	1	254	175	32	0	32	143	174	16	255	255	255	255	255	255	127	63	255	255	255	255	255	255	111	111	254	254	254	254	254	254	64	175	254	32	143	254	254	222	32	254	254	16	127	254	238	64	158	254	254	159	48	127	95	143	253	254	
254	254	191	127	127	127	254	254	254	127	0	0	0	0	16	222	254	64	0	32	64	16	0	127	127	0	143	222	254	159	0	32	191	127	222	254	255	255	95	0	254	254	254	254	255	255	111	0	255	255	255	255	254	238	32	32	255	255	255	255	254	127	16	191	255	255	254	254	143	0	63	254	255	255	254	190	0	16	175	254	255	255	222	16	0	159	255	255	255	255	32	16	254	254	255	255	238	127	0	159	254	254	254	254	190	0	48	127	127	127	191	222	80	0	0	0	0	0	0	63	79	64	63	63	64	16	0	63	
255	255	255	255	254	95	32	254	255	255	255	255	222	32	64	254	255	255	254	254	111	1	63	254	255	255	254	190	96	64	63	254	255	255	254	95	190	0	64	254	255	255	190	127	254	0	95	254	253	254	32	222	255	0	127	255	254	206	63	254	255	0	127	255	253	48	255	255	255	0	127	255	159	143	255	255	255	0	127	255	32	48	64	95	127	0	63	191	0	0	0	0	0	0	0	0	255	255	255	255	255	0	127	190	255	255	255	255	255	0	127	254	255	255	255	255	206	0	127	254	255	255	255	255	191	0	190	254	
255	255	255	255	254	254	32	0	255	255	255	255	95	0	0	0	254	254	254	191	0	1	0	0	191	159	48	1	48	1	0	0	96	0	0	32	191	0	0	16	32	111	190	222	191	0	1	64	255	255	255	255	191	0	0	63	255	255	255	255	175	0	0	63	255	255	255	255	127	0	0	63	255	255	255	255	127	0	0	63	255	255	255	255	127	0	0	63	255	255	255	255	127	0	0	79	255	255	255	255	127	0	0	127	255	255	255	255	127	0	0	127	255	255	255	255	127	0	0	127	255	255	255	255	127	0	0	127	
255	255	254	238	48	0	63	254	255	255	238	95	127	206	1	111	255	255	96	206	255	255	127	0	255	255	63	254	255	255	190	0	255	255	16	206	255	255	190	0	255	255	111	254	255	255	143	95	255	255	255	255	254	222	79	159	255	255	255	255	254	79	95	254	255	255	254	254	190	0	222	254	255	255	254	190	48	206	254	254	254	254	254	80	222	254	255	255	254	238	96	191	254	254	255	255	254	159	159	254	254	222	111	254	206	96	254	254	254	127	127	254	32	16	0	32	64	32	127	254	63	32	16	0	0	32	222	254	
255	255	254	254	254	254	207	0	255	255	253	206	127	159	32	0	255	255	254	222	191	95	0	0	255	255	254	254	254	253	0	0	255	255	255	255	254	254	0	0	255	255	255	255	190	0	0	222	255	255	255	255	191	0	0	255	255	255	255	255	191	0	0	255	255	255	255	255	190	0	0	254	255	255	255	255	143	0	64	254	255	255	255	255	0	0	255	255	255	255	255	255	0	0	255	255	255	255	254	254	0	0	255	255	255	255	254	127	32	127	255	255	238	254	254	0	16	64	253	254	111	63	64	0	0	0	64	111	
255	255	238	32	0	0	48	64	255	255	143	0	0	0	0	80	255	255	32	143	191	191	190	206	255	255	16	238	255	255	254	254	254	48	0	48	190	254	254	254	206	0	1	0	0	111	238	254	255	255	159	48	0	0	80	254	255	255	254	254	127	16	1	222	255	255	255	255	254	158	0	64	255	255	255	255	254	238	1	0	255	255	255	255	255	255	79	64	255	255	255	255	255	255	79	63	254	254	255	255	254	254	64	111	207	206	255	255	254	175	32	222	16	0	159	254	159	64	222	254	223	0	0	32	127	222	254	254	
